Gene	Day49	Day56	Day72	Day91	Day126	Day189
Sm_g00000318	NA	-1.70841278262338	-3.38558415729561	-2.2992446503785	-3.39272738288274	-3.07635135576066
Sm_g00000319	-5.61320149889502	-4.44439061409236	-4.57215547619312	-4.87385072395951	-4.55734165336044	-4.56847832008107
Sm_g00000320	-5.81742795380808	-5.22593286932147	-4.87827066312408	-5.31914566873111	-4.93655246246986	-9.14703283100351
Sm_g00000321	-5.28035887846334	-5.12810712269562	-4.18618792786697	-5.60331292606508	-4.91343200928763	-4.30181558426904
Sm_g00000322	-5.2682457905979	-4.88911104891008	-4.85173652591104	-5.59796704280905	-4.92119572403417	-5.7131937345285
Sm_g00000323	-6.7326098015326	-4.79776386869466	-4.87908101685551	-4.65841483422554	-4.13959232297781	-5.9576449310732
Sm_g00000324	-5.32820467517716	-5.06314113383545	-4.68188178765947	-5.40316536056001	-5.08898345534973	-5.38654457428944
Sm_g00000325	-1.10439245793795	NA	NA	-0.959081693848958	-1.21487916104293	-1.63239198210672
Sm_g00000326	2.05012659909146	1.31468999052398	NA	NA	NA	NA
Sm_g00000327	0.964758969373343	NA	0.972740128918266	1.01525869957951	1.26208882257634	1.16111163892621
Sm_g00000328	1.80081983798973	1.10280833715141	1.36552446736263	1.55266390129844	1.92971014927653	2.45815342916166
Sm_g00000329	-1.18395289073932	NA	-1.38815072896853	-1.51974226857933	-1.95077583654118	-1.50922833502204
Sm_g00000330	1.07373476358887	1.17102697206226	1.248648047231	1.22496388500759	1.68665591968971	1.99753366629728
Sm_g00000331	1.92522069340868	NA	NA	1.21601592522313	1.88789608650665	1.4017395946972
Sm_g00000332	-6.19244285825022	-6.59460742740177	-5.96518764021583	-6.2087829277361	-5.43726075270413	-4.88749347116815
Sm_g00000333	NA	NA	NA	0.927603030097783	1.29470011360494	1.44753220791789
Sm_g00000334	-3.35281581694606	-4.06456801823786	-4.20893530992416	-4.22794437557315	-3.67615573183702	-2.32003276342481
Sm_g00000335	-10.0901299317553	-8.39787691997816	-8.18017580494625	-7.62285627159635	-8.4754782976785	-6.01642055564258
Sm_g00000337	-4.14044423000332	-4.14242605111542	-4.46719036079846	-4.82749550643048	-5.25678803585349	-5.19703010842262
Sm_g00000338	NA	NA	NA	NA	1.05621751975123	1.43540028166055
Sm_g00000341	-4.91175579235238	-4.87715555205175	-5.14176174591115	-5.52797861774203	-5.88633265393856	-5.73289007690052
Sm_g00000342	-3.52325381512872	-2.09410166633163	-3.16985278171972	-2.77845657669486	-3.76401750267496	-3.49211456269813
Sm_g00000343	-1.15854386294136	NA	NA	NA	NA	-1.12585396929596
Sm_g00000344	NA	NA	1.39294431999872	1.43092575695427	1.48813170023256	1.37562320337031
Sm_g00000345	-5.44978888628217	-4.88252030476623	-4.76517905759932	-4.9281758334738	-4.83801999460696	-4.82787080747931
Sm_g00000347	2.99646904125166	5.19419019836696	5.05028193715004	5.27981874088505	5.05518308651598	5.35227837424542
Sm_g00000348	3.73616320350156	3.88041963366333	3.94230297774114	4.07369015636871	4.30854127153135	3.61043132894015
Sm_g00000349	4.55460286205456	4.39135107208466	4.89481008971341	5.46547241535979	6.10558491182192	4.68471105044757
Sm_g00000353	NA	NA	NA	NA	NA	-1.59461506299587
Sm_g00000354	-1.18852956375662	NA	NA	NA	-1.27650549062443	-1.70299317946666
Sm_g00000355	2.85809030934274	2.07927597091409	2.70914857747791	3.12296831177042	3.4148981183338	4.35262845885354
Sm_g00000356	NA	NA	NA	NA	NA	1.27576022572736
Sm_g00000361	-1.08824240068242	-1.46651238428643	-2.43609265302862	-2.1029973893294	-2.23624524920651	-2.06208621074097
Sm_g00000363	NA	NA	NA	NA	0.876608670673181	NA
Sm_g00000364	-1.25337122411681	-1.53209778706826	-1.09426737767435	-1.26247732198235	-0.969301728956153	NA
Sm_g00000365	2.69151989184608	2.89355290197503	3.14281491790272	3.35931289710163	3.82897955470221	3.27994779222715
Sm_g00000366	1.87117670279581	1.68447215771362	1.8184947042487	1.72800464798459	1.76057089567147	1.53845215390902
Sm_g00000370	5.21947767643019	4.3252831042085	4.86161772295893	5.36494354413099	5.85873320350381	5.29164743297559
Sm_g00000371	1.21733653247565	NA	NA	NA	NA	NA
Sm_g00000372	2.30767729089825	1.1533340385785	1.52422959115944	1.58182763857107	2.06993332375315	2.20769778688126
Sm_g00000373	NA	NA	NA	NA	1.03120696234738	1.77269721111735
Sm_g00000374	-4.80165974594642	-4.80387822520081	-5.49149430918275	-5.55432439359722	-4.77469317167434	-4.3221540010388
Sm_g00000375	-6.38243824447565	-6.64003671844209	-6.88946144365321	-7.3766297475698	-7.93646113617963	-8.24759447359508
Sm_g00000376	-7.15047185787341	-6.54782317428241	-7.37080348254906	-7.03232135002474	-7.71236178160329	-7.12368812021238
Sm_g00000377	1.13248995340332	1.13099480005189	1.15251193442971	1.32609066902389	1.48881634463401	1.07887260003271
Sm_g00000378	-1.35450346987717	NA	-1.38794469340075	-1.24136173967508	-1.73967513899862	-1.72657153980715
Sm_g00000379	1.60702016479963	NA	NA	0.972216687632804	1.08263296880197	NA
Sm_g00000380	2.03567212062894	-4.80219139285182	-5.19729674061654	-5.44444618163227	-4.80803066757023	-4.545940453293
Sm_g00000381	2.31507325201847	2.32669444854347	2.83590547884624	2.77301560266092	2.86290181177738	2.80113550132905
Sm_g00000383	-4.05752107430459	NA	-1.4558029826838	NA	-2.30464530018937	-1.82840014251865
Sm_g00000384	3.20346486065198	2.57328341704706	2.68905710588234	2.94509680789154	2.72457866075384	1.96364115522743
Sm_g00000385	-6.86575116039271	-7.65445791354315	-9.0458672867282	-7.38417841210511	-7.18355012974419	-4.89645569795266
Sm_g00000386	-10.0602279242587	-8.02294896437813	-8.09381470629113	-6.90391104991466	-6.56196933164384	-6.12228560145441
Sm_g00000387	-7.25440210892614	-8.90949509189081	-7.47057067507843	-6.87906267407912	-7.68610365639862	NA
Sm_g00000388	-9.57581746105683	-7.84108056134893	-7.58522377815709	-9.12400728984694	-7.66766255674581	-6.51330253670609
Sm_g00000389	NA	NA	NA	NA	1.41779394516935	2.13731326692429
Sm_g00000390	7.66531906807848	7.33878810118339	7.35808217153834	8.06642218196102	8.45627380961424	8.407253494929
Sm_g00000391	6.30838664244986	6.61337929800151	7.00667920498174	7.57201951376939	7.81988926127048	7.01182574315659
Sm_g00000392	-1.64849085089879	-1.52081047462184	-1.79637021308858	-1.47009478946525	-1.82280452806701	-2.02156717608621
Sm_g00000393	NA	NA	1.19467128845339	1.18317964273496	1.38693534810006	NA
Sm_g00000394	NA	NA	1.00415340442514	1.03897943471386	1.26184648514168	NA
Sm_g00000397	1.34950153814147	1.10224737834041	1.1876081124287	1.12777668403981	1.24516179142873	NA
Sm_g00000399	-2.49674096904562	-1.79684989873447	-2.59342875159135	-1.855287059283	-2.2764647151652	-2.7283098089931
Sm_g00000400	NA	-3.74199331868102	-4.14742774909324	-3.63768381161965	-2.81685584321374	NA
Sm_g00000401	-4.17868254052056	-5.0901271108371	-5.40810156773223	-5.69619533119133	-6.05182869568657	-5.77670167536198
Sm_g00000402	-1.38030975880751	NA	NA	NA	-1.28350545858057	NA
Sm_g00000403	-1.28431992842753	NA	-0.959788323419663	NA	NA	-1.2923833063667
Sm_g00000404	-1.70865057156181	-1.33517390747152	-1.24617795891307	-1.40386008750658	-1.83756909558586	-1.8007455082634
Sm_g00000405	1.79303128781412	2.16627975264263	2.1638805540612	1.86269665081959	1.64247055614183	1.30241310999375
Sm_g00000407	1.66988644533876	NA	NA	NA	NA	NA
Sm_g00000408	4.46327830196764	3.62564556938921	3.7246095641518	3.80188005235655	3.9517752219777	3.82901509670714
Sm_g00000410	NA	NA	-1.25638575025926	-1.14045022292846	-1.1096411189862	-1.47492937722634
Sm_g00000411	0.952696242987426	NA	NA	0.87552358210639	0.878472329222965	NA
Sm_g00000412	-2.59316365806527	-1.28038401388724	-1.72630058076586	-1.62109000465559	-1.73480890339427	-1.25154638947654
Sm_g00000413	1.21387430247047	NA	0.901544765454356	1.28111060025532	1.76707808547444	2.13772847283223
Sm_g00000415	2.00919921529037	NA	NA	2.13395330398909	2.39395977041569	3.3803120111245
Sm_g00000417	NA	NA	NA	NA	1.02396589376803	1.32872720361555
Sm_g00000420	-1.07618010942679	-1.05002200214693	-0.859480223204434	-1.02463510685345	-1.00317613163734	NA
Sm_g00000421	-1.90125993677169	-1.61163459920403	-1.17264487957405	-1.45108441626373	-1.42000529489872	NA
Sm_g00000422	NA	-1.34542807933808	-1.39471031807693	-1.26174731569103	-1.18562913711223	-1.80719736606589
Sm_g00000423	-1.00725290270145	-1.21026458771454	NA	-0.956322396334064	-1.04456556395228	NA
Sm_g00000424	2.65150193001813	2.64500275766425	2.57118659714175	2.72651476073685	3.04300640325896	2.63698457269759
Sm_g00000425	1.68935715429249	1.14283645303317	NA	1.08032747285968	NA	NA
Sm_g00000426	0.940052138638487	NA	NA	NA	NA	NA
Sm_g00000432	NA	-1.96809876833916	-2.29624622180478	-1.88221434775202	NA	NA
Sm_g00000433	NA	NA	-1.0756450907212	NA	-1.17960699106012	-1.95781945987586
Sm_g00000434	-2.84387869898937	-3.14439229670193	-3.89627101744291	-3.6496229788899	-4.73987740584927	-3.96943694326423
Sm_g00000436	NA	NA	-1.6205411572313	NA	NA	NA
Sm_g00000437	-1.98164278984507	-1.15368095984996	-1.6185280613629	-1.99856330523187	-2.4379359397777	-2.32059256989133
Sm_g00000439	2.68366007824522	NA	NA	NA	NA	NA
Sm_g00000440	5.17564943098541	4.57941477738446	5.39765317295663	6.18097187508116	6.89939035235937	5.39316454845509
Sm_g00000441	2.19669866474906	NA	NA	NA	NA	NA
Sm_g00000442	2.05632842386896	NA	NA	NA	NA	NA
Sm_g00000446	NA	-1.44304561377945	-2.2431995123414	-1.84452819323193	-2.59116964677989	-3.4207105093817
Sm_g00000447	NA	NA	-2.41855453065466	-2.04022468271291	-3.00502562663644	-3.31230478794289
Sm_g00000448	-3.74330862296139	-2.67282694174924	-4.67689604657333	-4.36233345717291	-5.11185132149166	-4.25184778434691
Sm_g00000450	NA	-0.937416170261627	NA	NA	NA	NA
Sm_g00000451	-1.78645317592592	-1.87023272622378	-1.38134684295033	-1.79794322692955	-1.85447988560981	-1.87250259169513
Sm_g00000452	-1.05546276363124	NA	NA	NA	-1.26913213021591	-1.75709193846851
Sm_g00000454	NA	-1.21126911484669	-1.2207379238458	-1.18975763509538	NA	NA
Sm_g00000455	1.85056414695724	1.52607628337024	2.0431035429396	2.14059954591554	2.77801726516592	2.80114001399361
Sm_g00000457	1.62012075080851	1.22008221699924	1.21155714070688	1.51083658811728	NA	NA
Sm_g00000458	-2.61478943461508	NA	NA	NA	-2.37593971374978	NA
Sm_g00000459	3.09403152282979	NA	NA	NA	NA	NA
Sm_g00000461	-4.26569924107751	-4.06708435571999	-4.55370092156912	-3.75487487087192	-4.12154153324591	-4.55876397571971
Sm_g00000462	-1.9661280357365	-1.78608093522381	-2.47748299205383	-2.17408043308096	-2.09948158109869	NA
Sm_g00000463	NA	NA	NA	NA	NA	1.8491257610014
Sm_g00000464	2.00875936992107	2.53488591785118	2.21826533028179	2.28656530210866	2.33055441496852	NA
Sm_g00000465	-6.60089620093011	-7.80152485604886	-6.71616761460801	-7.15322088049945	-9.0473968394373	-6.15510149858796
Sm_g00000468	-1.18153775211425	-0.940158344981259	NA	NA	NA	NA
Sm_g00000469	-1.2208751593807	NA	NA	NA	NA	NA
Sm_g00000470	-1.06666305168936	NA	NA	NA	NA	NA
Sm_g00000472	3.87360708161819	4.36564176116631	4.34919171570979	4.77935558674972	5.25237408169583	5.85958201247285
Sm_g00000475	-1.32468933873716	NA	NA	NA	NA	NA
Sm_g00000476	-2.26446276654069	NA	NA	NA	NA	2.6734916077318
Sm_g00000477	-2.61896010668089	NA	NA	NA	NA	1.87992338350796
Sm_g00000478	1.9993233427379	NA	NA	NA	NA	NA
Sm_g00000479	2.48043501964947	1.99033623302481	2.08440256117706	1.95208510900778	2.26819113150222	2.59150508772688
Sm_g00000480	NA	NA	NA	NA	0.844663946248028	1.13831334051848
Sm_g00000481	1.44006972976451	1.44368111909463	1.71719347948159	1.74084419489504	1.85445507724235	1.762682910036
Sm_g00000482	-6.04734980901478	-8.32331498100093	-8.09185289305698	-8.44530466402798	-9.04578861547536	-7.99759714721262
Sm_g00000483	-1.58568593261867	-1.31097547941092	-0.948669930400792	-1.24476691775824	-1.12278610051794	-1.0751636496827
Sm_g00000484	0.950317698994617	0.87077048949191	NA	0.874382937822299	NA	1.04863783778044
Sm_g00000485	4.70014282229642	4.2973308606969	3.90926538378648	4.37395847664819	3.9594252052578	3.44321057830978
Sm_g00000486	NA	1.04093220173371	1.3388863836596	NA	NA	NA
Sm_g00000488	NA	NA	NA	0.854696384589517	0.953147431747903	NA
Sm_g00000490	-4.04351274401902	-3.33335881122916	-4.53672550306685	-4.57576725748808	-4.38441005116533	-1.85914836873059
Sm_g00000491	3.80889157840474	2.12115323287303	2.50404913230505	2.94846627460331	2.69792171241361	2.4991250536115
Sm_g00000492	3.67557587452012	2.61475753959679	1.87086642288318	2.6382982483047	2.28790859217261	2.01354107464674
Sm_g00000493	-5.22588786956551	-5.65137579419044	-6.56662939884315	-6.93538932259161	-7.27076588119804	-6.13043154302261
Sm_g00000494	-2.00305631455776	NA	-2.51556450432408	-2.27508293676525	-2.62096570055834	-3.64504277347906
Sm_g00000495	NA	1.60123264615826	1.36691363161115	1.25076718792695	1.25491165869237	NA
Sm_g00000497	NA	NA	-1.1363040233692	NA	NA	NA
Sm_g00000498	NA	-1.12124231037853	-1.07708062848432	-0.908281336777592	-1.16786453020608	-1.1485327182895
Sm_g00000499	1.40367561448628	NA	0.992039285272139	1.26242551505478	1.80980356608527	1.52794943834903
Sm_g00000500	2.00574851453617	1.67513163584677	1.77379914513166	1.84161825549605	1.9579957789681	2.14620769995167
Sm_g00000501	1.41665426822504	1.35451846286302	1.54769264708238	1.41948508100983	1.35319439342441	1.39801485673106
Sm_g00000504	NA	NA	NA	NA	NA	-1.26959736877343
Sm_g00000505	NA	-1.30563579963774	-1.45711854954958	NA	NA	NA
Sm_g00000506	7.29679541503069	5.20460397875687	5.31201732098298	5.862842294645	6.47697175790822	6.70667384851084
Sm_g00000507	2.06272027743432	1.11612046228334	1.51014536278448	1.52505544333343	2.15044767039118	2.49971073721264
Sm_g00000508	2.17630520392922	1.63359476366346	1.5825041351353	1.86752247427434	2.06738128021869	3.52361866452895
Sm_g00000510	-8.41728606828044	-6.93403510963276	-7.2785773109725	-7.14972329217014	-4.93621390516984	-2.18347291079264
Sm_g00000511	1.30366398706966	0.897898416346727	1.09936597460037	1.1792275733965	1.46259250766798	2.60442450144175
Sm_g00000512	NA	NA	NA	NA	NA	2.19141163469206
Sm_g00000513	2.01655864552173	1.34320932290318	1.22828863809426	1.48924735257336	1.84808495444957	2.58241432622254
Sm_g00000515	NA	1.26395291105488	NA	NA	1.79173380730923	2.01871328922581
Sm_g00000516	-4.74426731044738	-3.42060694910173	-4.07144308561327	-4.42881333428792	-3.78811843405735	-3.10185047539007
Sm_g00000519	-2.0104518481949	-2.97929848240691	-2.60107304703136	-2.64377319887628	-2.68893279733858	-1.36086550995187
Sm_g00000520	NA	-1.14839786156377	-2.15154976276958	-1.64371325570499	-1.96838106021332	NA
Sm_g00000521	-1.33026101391519	-1.19690318108484	-1.34649847449861	-1.35096977306625	-1.20887565572258	NA
Sm_g00000522	2.23804661612736	NA	NA	1.17854418060429	NA	NA
Sm_g00000525	2.37900502805296	2.79685335481976	2.59592538818118	2.24978642541144	1.67773537293102	NA
Sm_g00000526	-1.59436443004749	-1.56464912335669	-1.52354896842274	-1.49287620340665	-1.93833177487721	-2.14469014296385
Sm_g00000527	1.56986567807297	NA	1.19047146055331	1.51406297463011	1.9261637075692	1.62347478845222
Sm_g00000528	1.89102530171874	1.22796162987373	1.71549009771534	1.81341996224479	2.19127604737733	2.01079257111161
Sm_g00000530	-2.56114350401685	-2.05887700163691	-2.40636693237543	-2.65725703357831	-2.56680403697208	-3.3878748034023
Sm_g00000531	-8.95593463192909	-5.54410231935441	-7.0304930534061	-6.45163454392817	-6.0894861647131	-7.18497736101551
Sm_g00000532	-3.4375355250852	-1.79665695586143	-2.57908464578131	-1.99462514839826	-2.70759543070879	-2.78069983821396
Sm_g00000533	NA	NA	NA	NA	NA	-1.6539091512672
Sm_g00000535	3.01708451754238	2.74142482991042	2.90822922996373	3.16076252779869	3.41421636044031	2.89813237092858
Sm_g00000536	NA	1.1356348054704	1.04967358851621	1.22588861620189	1.45470067002259	1.05621620531317
Sm_g00000538	1.67694998745232	1.81748552133217	1.91922783060379	1.85076352006197	2.19106074459547	2.250025792124
Sm_g00000539	1.25307673787678	NA	NA	NA	0.955943896805628	NA
Sm_g00000540	1.44972095328416	NA	NA	NA	NA	NA
Sm_g00000541	1.46118371881929	1.47569105972621	1.94023924247928	1.88835130397465	2.13528575490362	2.04664288592991
Sm_g00000542	NA	NA	1.18962612590656	1.13516243611045	1.71202883325383	1.86008870953274
Sm_g00000544	NA	3.25276503429485	2.95608584440174	2.81047607649139	1.77172679832153	NA
Sm_g00000548	-1.07987796980008	NA	NA	NA	NA	NA
Sm_g00000549	NA	NA	1.39927470853637	1.73860591680723	2.65718551955776	NA
Sm_g00000550	2.81369253298438	1.47350800906862	NA	NA	NA	NA
Sm_g00000551	2.58099664219405	NA	NA	NA	NA	NA
Sm_g00000552	-1.14078448845476	-1.57521059096497	-1.21943544219318	-1.33623609003824	-1.41073532297645	-1.59247328305527
Sm_g00000553	NA	-1.63824092459982	-1.21936929053156	-1.43508466719476	NA	-1.67308315673754
Sm_g00000554	-4.09480034679698	-3.78798905018198	-3.66437287858914	-3.91500978794605	-3.72355870621086	-2.47071843007555
Sm_g00000555	3.16096811426314	4.02157999284329	4.22519238747451	5.11627322771138	5.80937292917124	4.99797535563481
Sm_g00000557	NA	NA	-1.59683750863667	-1.48510591384869	-2.09496701298501	-1.79739662731966
Sm_g00000558	1.7319705502533	1.88716689612447	1.91309571066709	1.97843234855278	2.09398591719188	1.66682378100332
Sm_g00000559	-1.23287386911032	NA	-1.41971516381914	NA	-1.28863094965341	-1.68333524503896
Sm_g00000560	-1.3063499772197	-1.63887531315115	-1.69353188010471	-1.66462717038094	-1.87033260998815	-2.12657203749535
Sm_g00000562	NA	NA	NA	NA	-1.07822562217456	-1.79947313951352
Sm_g00000563	2.86267656875801	1.56828814186204	2.35843183514359	2.61054847400768	3.47511286349313	2.794617344537
Sm_g00000564	-6.48189116070237	-4.5385647183747	-5.9233561560362	-6.46780765565087	-5.74128839571732	-4.61955984710019
Sm_g00000565	NA	NA	1.03600280768181	NA	NA	NA
Sm_g00000570	1.17531190075517	0.966961307298081	1.12318803453989	1.33408048369089	1.38141121371845	NA
Sm_g00000571	NA	NA	NA	NA	NA	-1.13116016777555
Sm_g00000572	-1.23216352643855	-1.05703186829207	-1.32057511698201	-1.4999942135415	-2.2444186474406	-2.95413796884665
Sm_g00000574	-3.5692735614368	-1.95663699730725	-3.24989250018413	-3.41441965675053	-2.6928447255841	-1.26655849554442
Sm_g00000576	3.84857519454689	-2.00010412109981	-3.43754109711211	-3.14532974284985	-2.59234760951485	NA
Sm_g00000578	NA	NA	-1.26206184350233	NA	NA	NA
Sm_g00000579	-2.29734141059331	-3.08908279227637	-3.47474630269474	-2.93170378332347	-2.41384445692057	NA
Sm_g00000580	-2.35065041698782	NA	NA	NA	-1.29244763563928	NA
Sm_g00000581	NA	NA	NA	NA	NA	1.54012142298957
Sm_g00000582	NA	1.06396840103239	1.01384552409922	1.09751507377626	0.991571853365811	1.11118084409396
Sm_g00000583	-1.44751544208201	NA	-1.05761233967353	-1.43150151231322	-1.97184814731076	-2.51797933245872
Sm_g00000586	NA	-1.12179930616905	-1.85402337085961	-1.3858474271357	-1.44946834788639	-1.89479436957648
Sm_g00000587	NA	-1.50896511913027	NA	NA	NA	NA
Sm_g00000589	1.26496116582693	1.18548824096855	1.69739032690725	1.73642934586076	2.22837560479123	2.32113194445994
Sm_g00000590	3.07356052688719	1.488618331811	1.70082347885465	2.0960402237011	2.17828694042865	2.97694268046522
Sm_g00000591	1.36440948393428	NA	NA	NA	0.965845324595128	1.78100846279374
Sm_g00000592	-3.84138863938784	-4.19659769098275	-4.28765886293114	-4.21497488229379	-4.639389972221	-2.14682424915631
Sm_g00000593	-4.3069279111886	-3.73249136973586	-4.36110620811226	-3.95335678307015	-3.97437006355852	-2.9312738829241
Sm_g00000594	-3.5024765871516	-3.97718528656521	-3.83332123543009	-4.21223179705674	-3.47857218602053	-2.44010874120988
Sm_g00000595	-3.1852931464566	-3.21465860364557	-3.45042362197304	-3.21813683105597	-3.43611656223837	-2.28269183827962
Sm_g00000597	2.51673254485432	NA	NA	NA	NA	NA
Sm_g00000598	-5.84936409545158	-3.08391411849105	-3.95332075230865	-4.08306752841204	-4.719302425769	-2.57474713505649
Sm_g00000600	NA	-2.23345661300456	-2.0255566164445	-1.80548676898103	-1.77469701131458	-1.46943658365362
Sm_g00000603	1.15383107980071	NA	NA	NA	NA	NA
Sm_g00000604	3.19536201852081	2.50394925735935	2.52324500826967	2.63757423172119	2.86847874835783	2.85401087121184
Sm_g00000605	NA	NA	NA	NA	0.951046440307818	1.82432966130337
Sm_g00000606	-5.63114012412606	-5.78279141788874	-6.18620285852336	-6.43537409577729	-6.25029985108587	-3.79551249908974
Sm_g00000607	NA	NA	NA	NA	NA	1.33468704034921
Sm_g00000608	NA	NA	NA	NA	1.55757879530276	2.20472734466168
Sm_g00000609	NA	0.870106177832935	1.34527876074357	1.12989189665908	1.50850434070019	1.67888165108402
